b1	b2	bw1	bw2	e1	e2	ew1	ew2	first1	first2	gid1	gid2	id1	id2	len1	len2	matches	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
23	590	4	106	687	1213	127	225	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms313	Shamela0023735-ara1.mARkdown.ms2764	1572	1616	511	بالمشرق واكثره ثمنا ولهم من المسك الذي يجلب اليهم من التسبت وخرخيز ما ينقل الي ساءر الافاق والامصار فيفوق غيره جودا وثمنا ويرتفع من الصغانيان -الي واشجرد من الزعفران و------------------------------الاوبار من السمور والسنجاب والثعالب وغيرها ما ينقل الي كل موضع مع طراءف من الخدنك والختو والبزاة الرفيعة القرطاسية الشهب والدرهمية المغرنقة وغير ذلك مما يتنافس به الملوك ويحتاج اليه ويستهديه واما سماحتهم فان الناس في اكثر ما وراء النهر كانهم في دار واحدة ما ينزل احد باحد الا كانه رجل دخل في دار--ه لا يجد المضيف من طارق يطرق--ه كراهية بل يستفرغ ظ جهده في-------- اقامة اوده من غير معرفة تقدمت ولا توقع لمكافاة بل اعتقادا ل-------لسماحة في اموالهم وهم- كل امرء -----علي قدره فيما ملكت يده التنوق والقيام علي نفسه ومن يطرقه	بالمشرق كله وبها م--------ن المسك الذي يجلب اليهم من الت-بت وخرخيز ما ينقل الي ساءر --------الامصار الاسلامية منه-------ا ويرتفع من الصغانيان والي واشجرد من الزعفران ما ينقل الي ساءر البلدان وكذلك الاوبار من السمور والسنجاب والثعالب وغيرها ما يحمل الي الافاق- مع طراءف من الحديد والحتر والبزا-------------------------------------------ة وغير ذلك مما ------------------يحتاج اليه الملوك-- واما سماحتهم فان الناس في اكثر ما وراء النهر كانهم في دار واحدة ما ينزل احد باحد الا كانه رجل دخل دار صديقه لا يجد المضيف من طارق في نفسه كراهة- بل يستفرغ مجهوده في غاية من اقامة اوده من غير معرفة تقدمت ولا توقع -مكافاة بل اعتقادا للجود والسماحة في اموالهم وهمة كل امرء منهم علي قدره فيما ملكت يده------- والقيام علي نفسه ومن يطرقه	856.0	313	2764	300	300	1696846622669254420	7522153650411796597	407	720	70.97222137451172	82	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
457	1	81	0	1584	717	300	143	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms314	Shamela0023735-ara1.mARkdown.ms2765	1584	1552	601	القناطر الا القليل من ذوي البطالة وليس من بلد ولا--- منهل---------- مطروق -ولا قرية اهلة الا وفيها من الرباطات ما يفضل عمن ينزل به ممن يطرقه---- وبلغني ان بما وراء النهر زيادة علي عشرة ال-ف رباط وفي كثير منها اذا نزل النازل اقي----م علف دابته- وطعامه ان احتاج الي ذلك وقلما رايت خانا او طرف سكة او محلة او مجمع ناس الي حاءط بسمرقند يخلو من ماء مسبل بجمد وذكر لي من يرجع الي خبرة ان بسمرقند في المدينة وحيطانها فيما يشتمل عليه السور الخارج زيادة علي الفي مكان يسقي فيها ماء الجمد مسبل عليه الوقوف من بين سقاية مبنية وحباب نحاس منصوبة وقلال خزف مثبتة في الحيطان مبنية فاما باسهم وشوكتهم فليس في الاسلام ناحية اكثر حظا في الجهاد منهم وذلك ان جميع حدود ما وراء النهر الي دور الحرب اقرب ومن ذلك خوارزم الي ناحية اسبيجاب فهم ثغر الترك الغزية واما اسبيجاب الي اقصي فرغانه فثغر- الخرلخية ثم تطوف -حدود ما وراء النهر من الشقنية وبلد الهند من حد ظهر الختل الي حد الترك في ظهر فرغانه والمسلمون يقهرونهم وجميع من جاورهم بهذه النواحي ومستفيض انه ليس للاسلام دار حرب هم اشد شوكة من الترك وهم ثغر للمسلمين في وجه الترك يمنعونهم من دار الاسلام ب ويصدونهم عن انتهاكها وجميع ما وراء النهر ثغور تغزوها الترك ويبلغهم النفير والانذار بالغدو والعشي ومستفاض عمن كان مع نصر بن	الخيرات الا القليل منهم---------- وليس من بلد ولا من منهل ولا مفازة مطروقة ولا قرية اهلة الا وب-ها من الرباطات ما يفضل عن نزول من ------طرقه قال وبلغني ان بما وراء النهر زيادة علي عشرة الاف رباط -في كثير منها اذا نزل الناس- اقيم لهم علف دوابهم وطعام- ان--فسهم الي ان يرحلوا و----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------اما باسهم وشوكتهم فليس في الاسلام ناحية اكبر حظا في الجهاد منهم وذلك ان جميع حدود ما وراء النهر---- دار --حرب فمن حدود---- خوارزم الي------ اسبيجاب فهم---- الترك الغزية و-من اسبيجاب الي اقصي فرغانة الترك الخرلخية ثم يطوف بحدود ما وراء النهر من الصغدية وبلد الهند من حد ظهر الختل الي حد الترك في ظهر فرغانة فهم القاهرون لاهل ------------------هذه النواحي ومستفيض انه ليس للاسلام دار حرب هم اشد شوكة من ال------------------------------ترك يمنعونهم من دار الاسلام وجم-----------------------يع ما وراء النهر ثغر ---------------يبلغهم --نفير ----------العدو ولقد اخبرني ----من كان مع نصر بن	943.5	314	2765	300	300	9040543485991552654	-3388441500882393364	475	1153	52.12489318847656	95	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
11	717	2	143	1297	1552	241	300	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms315	Shamela0023735-ara1.mARkdown.ms2765	1631	1552	666	الله في غزاة شاوغر يستوفر انهم كانوا يحزرون ثل-ثماءة الف وان اربعة الف رجل انقطعوا عن العسكر- فضلوا اياما قبل ان -------------------يتهيا لهم الرجوع الي العسكر وما كان فيهم من غير---- ما وراء النهر كثير عدد وكانوا يعرفون باعيانهم وفي بعض الاخبار ان المعتصم سال---- عبد الله بن طاهر او قيل كتب اليه كتابا يسءله عمن يمكنه حشده من خراسان وما وراء النهر فانفذ بالكتاب الي نوح بن اسد بن سامان فكتب اليه ان بخراسان وبما وراء النهر ثل-ثماءة الف ق------------رية اذا --خرج منه---------ا فارس وراجل لم يبن --علي اهلهم فقدهم وفي هذه الحكاية نظر في وقتنا هذا ويقال ان بالشاش وفرغانه من الاستعداد والعتاد ما لا يوصف مثله عن ثغر من الثغور في وقتنا هذا حتي ان الرجل الواحد من الرعية عنده من بين ماءة دابة الي خمس ماءة الي عشرين دابة وليس بذي سلطان وهم علي بعد دارهم اول سابق الي الحج بكثرة الاموال وسعة الاحتفال وجودة الجمال ولا يدخل البادية مثلهم كثرة وهم مع ذلك احسن الناس طاعة لكبراءهم والطفهم خدمة لعظماءهم وفيما بينهم حتي دعا ذلك الخلفاء من بني العباس الي ان استدعوا من اهل ما وراء النهر رجالا وكان- الاتراك رجالهم لفضلهم علي ساءر الجيوش ودهاقينهم امراء فيهم وجيوشهم من بين ساءر الاجناس في الباس والجراة والشجاعة والاقدام متقدمون علي من سواهم ودهاقين ما وراء النهر قوادهم وحاشيتهم وخواص خدمهم للطفهم في الخدمة وحسن الطاعة والهيءة في الملبس والزي السلطاني حتي لصاروا -------حاشية الخلافة قديما ورجالها سالفا ورءساء عساكرهم كالفراغنة والاتراك الذين كانوا شحنة	احمد في غزاة اشروسنة----- انهم كانوا يحزرون ثلاثماءة --------------الف رجل انقطعوا عن --عسكره فضلوا اياما قبل ان يبلغهم نفير العدو ويتهيا لهم الرجوع -----------وما كان فيهم من غير اهل ما وراء النهر كبير احد------- يعرفون باعيانهم وبلغني ا---------ن المعتصم كتب الي عبد الله بن طاهر---------------- كتابا يتهدده فيه----------------------------------- فانفذ -الكتاب الي نوح بن اسد--------- فكتب اليه ان ---------بما وراء النهر ثلاثماءة الف قرية ليس من قرية الا ويخرج منها كذا وكذا فارس وراجل لا يتبين علي اهلها فقدهم وبلغني --------------------------------ان بالشاش وفرغانة من الاستعد--------اد ما لا يوصف مثله عن ثغر من الثغور -------------حتي ان الرجل الواحد من الرعية عنده ما بين ماءة وماءتي د---------------------ابة وليس بس---لطان ---------------------------------------------------------------------------------------------------------وهم مع ذلك احسن الناس طاعة لكبراءهم والطفهم خدمة لعظماء------------هم حتي دعا ذلك الخلفاء ا--------------لي ان استدعوا من---- ما وراء النهر رجالا وكانت الاتراك جيوشا ت-فضلهم علي ساء------------------------------------------------ر الاجناس في الباس والجراة ---------والاقدام---------------------------------------------------------------------------------------- وحسن الطاعة فقدم الحضرة منهم جماعة ---------------صاروا قوادا وحاشية للخلفاء وثقات عندهم مثل --------------------الفراغنة والاتراك الذين هم--- شحنة	982.5	315	2765	300	300	7652275260788974244	-3388441500882393364	532	1349	49.369903564453125	97	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1200	938	225	174	1614	1274	300	234	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms318	Shamela0023735-ara1.mARkdown.ms0455	1614	1648	255	ار ولم اسمع- في الاسلام بظاهر بلد- احسن من ظاهر- بخارا لانك اذا علوت قهندزها لم يقع بصرك من جميع النواحي الا علي خضرة تتصل- خضرتها ب-لون السماء وكان السماء---- مكبة زرقاء -------علي بساط اخضر تلوح القصور فيما بين ذلك كالتراس التبتية والحجف اللمطية او كالكواكب العلوية بياضا ونورا بين اراضي ضياع مقوم---ة بالاستواء مهندمة كوجه المراة بغاية الهندسة وليس بما وراء النهر من البلاد ولا غيرها من البلدان احسن قياما بالعمارة لل--ضياع منهم مع	ار ولا بلغني في الاسلام------ بلدا احسن خارجا من بخاري لانك اذا علوت قهندزها لم يقع بصرك من جميع النواحي الا علي خضرة متصلة خضرتها بخضرة السماء فكان السماء بها مكبة خضراء مكبوبة علي بساط اخضر تلوح القصور فيما بين--ها كالنواوير فيها و---------------------------------------------------اراضي ضياعهم منعوتة بالاستواء ك-----------المرا--------------ة وليس بما وراء النهر وخراسان بلدة اهلها ا------------حسن قياما بالعمارة علي ضياع---هم من	362.0	318	455	300	300	513766983428473225	1281700948761338497	205	435	58.620689392089844	35	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
189	342	36	64	810	871	156	169	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms319	Shamela0023735-ara1.mARkdown.ms1963	1625	1616	395	اذا كنت بدمشق تري بعينيك علي فرسخ و--اقل جبالا فراغا قرعا من النبات والشجر وامكنة خالية من العمار--------ة واكمل النزهة ما ملا البصر وسد الافق وتناهي في الطيب وليس بنهر الابلة و---------لا بنواحيه- مكان يستوقف النظر الا نحو فرسخ وليس فيه مكان عال ولا له فيدرك النظر اكثر من فرسخ ولا يستوي المكان المستتر الذي لا يري منه---- مقدار ما يري من مكان ليس ب--مستتر --في النزهة ومكان يستوقف البصر منه سعة في العيان وسفر في المنظر ولذة واصلة الي النفس وسغد سمر--------------------قند فلا نعرف به مكانا وبلدة اذا علا الناظر قهندزها و---قع بصره علي جبال خالية من الشجر او صحر--اء غبراء وذلك لان مزارعهم محفوفة بالشجر مشحونة بالخضر وقد قال ابو عثمن ان غبرة المزارع في اضعاف خضرة النبات	اذا كنت بدمشق تري بعينيك علي فرسخ او اقل جبال------ا قرعا عن النبات والشجر وامكنة خالية عن العمارة والخضرة واكمل النزه- ما ملا البصر ومد الافق واما -----------------نهر الابلة فليس بها ولا بنواحيها مكان يستطرف النظر ---------منه وليس بها مكان عال فلا ----يدرك البصر اكثر من فرسخ ولا يستوي المكان المستتر الذي لا يري منه الا مقدار ما يري وم--كان ليس بالمستتر ولا بالنزه ولم يذكر شعب بوان قال واما ص------------------------------------------------غد سمرقند فاني لا اري بسمرقند ولا بالصغد -مكانا------ اذا علا الناظر قهندزها ان يقع بصره علي جبال خالية من --شجر او خضرة او غيره وان ك--ان مزروعا غير ان----------------------------------------------- المزارع في اضعاف خضرة النبات	581.5	319	1963	300	300	-3372322728593881651	-23530605589784168	315	674	58.605342864990234	53	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
403	1109	71	203	622	1350	111	246	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms320	Shamela0023735-ara1.mARkdown.ms2373	1683	1645	195	وبفرغانه في الجبال الممتدة -----------بينها وبين بلاد الاتراك من الاعناب والجوز والتفاح وساءر الفواكه مع الورد والبنفسج وانواع الرياحين مباح ذلك كله لا مالك له ولا مانع----------- منه و-----في جبال ---------------ما وراء النهر من الفستق المباح ما ليس ببلد غيره	وبفرغانة في الجبال الممتدة بين الترك وبينها م------------------ن الاعناب والجوز والتفاح وساءر الفواكه و--الورد والبنفسج وانواع الرياحين مباح ذلك كله لا مالك له ولا مانع يمنع الاخذ منه وكذلك في جبالها وجبال كثيرة مما وراء النهر من الفستق المباح ما ليس ببلد غيره	341.5	320	2373	300	300	6771012158520470835	-1081521683089892225	160	261	74.712646484375	30	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
135	1	24	0	636	530	123	104	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms321	Shamela0023735-ara1.mARkdown.ms0965	1634	1530	404	وهو--------- اغزرها- فتجتمع اليه هذه ال-مياه قبل ارهن ثم تجتمع مع وخشاب ق-بل القواذيان ثم يقع ا--ليه بعد ذلك انهار تخرج من البتم وغيرها ومنها انهار الصغانيان وانهار القواذيان فتجتمع-------------------- بقرب القواذيان وماء وخشاب يخرج من بلاد الترك حتي يظهر في ارض الوخش ويصير في جبل هناك ف---يعبر تحت قنطرة كبيرة ولا يعلم ماء في حد كثرته ثم يضيق مثل ضيقه في هذا الموضع وهذه القنطرة--- الحد بين الختل وواشجرد ثم يجري هذا الوادي في حدود بلخ الي الترمذ ثم ----علي كيلف ثم الي زم ثم الي امل حتي ينتهي الي خوا------------------------------------------رزم والي بحيرتها ولا ينتفع بماء هذا النهر	وهو اغزر هذه الانهار فتجتمع----- هذه الانهار قبل ان----- تجتمع مع وخشاب وقبل القواديان ثم ترتفع اليه بعد ذلك انهار-------- البتم وغيره- ومنها انهار الصغانيان وانهار القواديان فتجتمع كلها وتقع الي جيحون بقرب القواديان وماء وخشاب يخرج من بلاد الترك حتي يظهر في ارض --وخش ويسير في جبل هناك حتي يعبر---- قنط------رة ولا يعلم ماء في--- كثرته--- يضيق مثل ضيقه في هذا الموضع وهذه القنطرة هي الحد بين الختل وواشجرد ثم يجري هذا الوادي في حدود بلخ الي الترمذ ثم يمر علي كالف ثم علي زم ثم---- امل ثم درغان وهي اول ارض خوارزم ثم الكاث ثم الجرجانية مدينة خوارزم و-------------لا ينتفع بهذ----ا النهر	655.5	321	965	300	300	-4381255012762027168	9206306823764513974	321	587	68.82453155517578	61	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
170	1438	34	265	400	1648	72	300	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms326	Shamela0023735-ara1.mARkdown.ms0455	1598	1648	197	واسمها بومجكث وهي مدينة في----- مستواة وبناءها خشب مشبك ويحيط بهذا البناء المشتبك من القصور والبساتين والمحال والسكك المفترشة والقري المتصلة ما- يكون اثني عشر فرسخا في مثلها ويحيط باجمعها سور يجمع هذه القصور والابنية والقري والقصبة ولا	واسمها بومجكث فهي مدينة علي ارض مستوية وبناءها خشب مشبك ويحيط بهذا البناء-------- من القصور والبساتين والمحال والسكك المفترشة والقري المتصلة سور يكون اثني عشر فرسخا في مثلها------------------ يجمع هذه القصور والابنية والقري والقصبة فلا	354.5	326	455	300	300	2907933067022414698	1281700948761338497	163	236	83.47457885742188	29	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
400	1	72	0	1126	597	215	116	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms326	Shamela0023735-ara1.mARkdown.ms0456	1598	1598	547	يري في اضعاف ذلك كله قفار -ولا خراب ولا بور ومن دون هذا السور علي خاص القصبة -ما يتصل بها من القصور والمساكن والمحال---------- التي تعد من القصبة ويسكنها من يكون من اهل القصبة شتاء وصيفا ومن دون هذا السور سور اخر نحو فرسخ في مثله ولها مدينة داخل هذا السور يحيط بها سور حصين ولها قهندز خارج المدينة متصل بها وهو في مقدار- مدينة صغيرة وفيه قلعة ومسا--كن ولاة خراسان من ال سامان في هذا القهندز ولها ربض عريض طويل ومسجد الجامع بها علي باب القهندز في المدينة والحبس بها في القهندز واسواقها في ربضها وليس بخراسان وما وراء النهر مدينة اشد اشتباكا من بخارا ولا اكثر اهلا علي قدرها منها وفي الربض منها نهر السغد يشق الربض واسواقها وهو اخر نهر السغد ويصير بها الي طواحين وضياع ومزارع ويسقط الفاضل منه في مجمع ماء يجاور بيكند ويقا-رب فربر يعرف بسام خاش	تري في خلال- ذلك---- قفارا ولا خراب-------ا ومن دون هذا السور علي خاص القصبة وما يتصل بها من القصور والمساكن والمحال والبساتين التي تعد من القصبة ويسكنها----------- اهل القصبة شتاء وصيفا ------------------سور اخر نحو فرسخ في مثله ولها مدينة داخل هذا السور يحيط بها سور حصين ولها قهندز خارج المدينة متصل بها و------مقداره مدينة صغيرة وفيه قلعة بها مسكن ولاة خراسان من ال سامان و---------------لها ربض---------- ومسجد الجامع ----علي باب القهندز--------------------------------------------------- وليس بخراسان وما وراء النهر مدينة اشد اشتباكا من بخاري ولا اكثر اهلا علي قدرها ولهم ف-ي الربض----- نهر الصغد يشق الربض ---------وهو اخر نهر الصغد فيفضي ----الي طواحين وضياع ومزارع ويسقط الفاضل منه في مجمع ماء بحذاء بيكند الي قرب فربر يعرف بسام خاس	922.0	326	456	300	300	2907933067022414698	-2032074740890631056	435	742	73.71967315673828	96	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1305	1048	239	194	1518	1186	282	224	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms333	Shamela0023735-ara1.mARkdown.ms1746	1611	1571	123	رصاص معلق وهو نهر قد بني عليه مسناة عالية من الارض وفي بعض المواضع تل في وسط السوق بناحية الصيارفة من حجارة يجري عليها الماء من الصفارين الي ان يدخل المدينة من باب كش ووجه هذا النهر رصاص كله وذلك ان --حوالي المدينة	رصاص----- وهو نهر قد بني عليه مسناة عالية--------------------------------------------------------- من حجر-- يجري عليه- الماء------------ الي ان يدخل المدينة من باب كس ووجه هذا النهر رصاص كله وقد عمل في خندق المدينة	196.5	333	1746	300	300	-7981265344602100134	-3318901853351806554	95	215	57.20930099487305	23	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1092	17	202	3	1344	258	248	49	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms335	Shamela0023735-ara1.mARkdown.ms1963	1634	1616	220	علي ظهر الصغانيان وله مجمع ماء يعرف بجن-- مثل --بحيرة حواليها القري وتعرف الناحية ببرغر فينصب منها بين جبالها الماء حتي ينتهي الي بنجيكث ثم ينتهي الي مكان يعرف بورغسر وتفسيره راس السكر ومنه تتشعب انهار سمرقند ورساتيق تتصل بها من غربي الوادي من جانب سمرقند	علي ظهر الصغانيان وله مجمع ماء يقال له وي مثل البحيرة حواليها --قري وتعرف الناحية ببرغر فينصب منها بين جبال-------- حتي يتصل بارض بنجيكت ثم ينتهي الي مكان يعرف بورغسر وب----ه راس السكر ومنه تتشعب انهار سمرقند ورساتيق يتصل بها من عر-ي الوادي من جانب سمرقند	386.5	335	1963	300	300	-1569266527291837571	-23530605589784168	176	256	85.9375	34	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
734	671	136	133	932	858	172	168	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms335	Shamela0023735-ara1.mARkdown.ms2705	1634	1520	170	سمرقند وبينها وبين اقرب الجبال اليها مر-------حلة خفيفة غير انه يتصل بها جبل صغير يعرف بكوهك يمتد اصله- الي سور سمرقند وهو مقدار نصف ميل في الطول ومنه احجار بلدهم والطين المستعمل في الاواني والنورة والزجاج	سمرقند -------وبين اقرب الجبال اليها نحو من مرحلة خفيفة الا انه يتصل بها جبل صغير يعرف بكوهك يمتد مرحلة الي---- سمرقند وهو مقدار نصف ميل في الطول ومنه احجار بلدهم والطين المستعمل في الاواني-------- والزجاج	314.5	335	2705	300	300	-1569266527291837571	607290820299120592	137	206	82.5242691040039	30	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1361	1202	233	233	1719	1430	295	273	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms339	Shamela0023735-ara1.mARkdown.ms2656	1748	1578	185	وكش مدينة لها قهندز وحصن وربض ومدينة اخري متصلة بالربض والمدينة الداخلة مع القهندز خراب و--------الخارجة عامرة ودار الامارة خارج المدينة والربض بمكان يعرف بالمصلي والحبس والمسجد الجامع في المدينة الداخلة الخراب واسواقها في ربضها وهي مدينة مقدارها نحو ثلث فر---سخ في مثله وبناءها من طين وخشب وهي مدينة خصبة جدا جرومية تدرك فيها الفواكه اسرع مما تدرك بساءر ما وراء النهر	وكس مدينة لها قهندز----- وربض ومدينة اخري متصلة بالربض والمدينة الداخلة مع القهندز خراب والمدينة الخارجة عامرة -قال الاصطخري وهي مدينة---------------------------------------------------------------------------------------------------------------- نحو ثلاثة فراسخ في مثلها وهي مد-------------------ينة خصيبة--- جرومية تدرك فيها الفواكه اسرع -ما تدرك بساءر ما وراء النهر	315.0	339	2656	300	300	-2864993631908028824	-966392425982656687	150	369	50.135501861572266	27	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1255	437	220	84	1524	698	273	136	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms340	Shamela0023735-ara1.mARkdown.ms3094	1684	1589	241	وهي مدينة علي مدرج طريق بخارا الي بلخ- في مستواة والجبال منها علي مرحلتين فيما يلي كش والذي-- بينها وبين جيحون -مفازة لا جبل فيها ولها نهر واحد يجري في وسط المدينة وهو مجمع مياه كش فيصير منها هذا النهر فيسرع الي العراء ودار الامارة علي شط هذا النهر بمكان يعرف براس القنطرة	وهي ع------لي مدرج----- بخاري وبلخ وهي في مستواة والجبال منها علي مرحلتين فيما يلي كش واما ما بينها وبين جيحون فمفازة لا جبل فيها ولها نهر واحد يجري في وسط المدينة وهي مجمع مياه كش فيصير منها هذا النهر فيشرع الي القري- ودار الامارة علي شط هذا النهر بمكان يعرف براس القنطرة	440.0	340	3094	300	300	756971555527178012	-6336642412211162058	191	273	88.27838897705078	42	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
341	634	60	119	745	1008	126	181	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms341	Shamela0023735-ara1.mARkdown.ms0247	1721	1633	310	اشروسنه فانه اسم الاقليم كما ان السغد اسم الاقليم وليس به---------ا مدينة بهذا الاسم--------------------- والذي يطوف بها من اقاليم ما وراء النهر من شرقيها بعض فرغانه وفامر وغربيها حدود سمرقند وشماليها الشاش وبعض فرغانه وجنوبيها بعض حدود كش والصغانيان وشومان وواشجرد والراشت ومدينتها الكبري تسمي---- بلسان الاشروسنية بومجكث ولها من المدن ارسيانيكث وكركث وغزق وفغكث وساباط وزامين وديزك ونوجكث وخرقانه وهذه مدنها ومدينتها التي يسكنها الولاة	اشروس-----نة اسم الاقليم كما ان الصغد اسم الاقليم وليس بها مكان ولا مدينة بهذا الاسم والغالب عليها الجبال والذي يطوف بها من اقاليم ما وراء النهر من شرقيها---- فرغانة ومن ---غربيها حدود سمرقند وشماليها الشاش وبعض فرغانة وجنوبيها بعض حدود كش والصغانيان وشومان وواشجرد و--راشت ومدينتها الكبري يقال لها بلسان الاشروسنة ومن مدنها بنجيكت-------------------------------- وساباط وزامين وديزك------- وخرقان-----------ة ومدينتها التي يسكنها الولاة	526.0	341	247	300	300	-2315704301719194099	-6491026496697139043	258	438	70.77625274658203	41	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1	1060	0	199	554	1528	108	290	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms343	Shamela0023735-ara1.mARkdown.ms0430	1596	1580	346	يتهيا لاحد ان يدخل------------------ه الا احترق الا ان يلبس اللبود المبلولة ويدخل--------- كالمختلس وياخذ ما يقدر عليه من ذلك------------- وهذا البخار ينتقل من مكان الي مكان فيحفر عليه حتي يظهر فاذا خفي في مكان حفر عليه اخر الي ان يوجد واذا لم يكن عليه مبتني يمنع البخار من التفرق لم يضر من قاربه حتي اذا اختنق في بيت-------- احرق من يدخله ل--شدة الحر وللبتم جبال تعرف ---بالبتم الاول والا------وسط والبتم الخارج وم-اء -------سمرقند و-----السغد وبخارا من البتم الاوسط بمكان يعرف بجن ويكون نحو ثلثين فرسخا ويجري من هذا الماء الي برغر ثم علي بنجيكث ---الي سمرقند ويخرج من مسخا مياه فتقع الي برغر وتختلط بماء سمرقند ونهر الصغانيان	يتهيا لاحد ان يدخل هذا البيت لشدة حره ا----------لا ان يلبس --لبودا يرطبها بالماء ثم يدخله كالمختلس فياخذ ما يقدر----- من ذلك ويسرع الخروج وهذا البخار ينتقل من مكان الي مكان فيحفر عليه حتي يظهر------------------------------------------ واذا لم يكن عليه بناء- يمنع البخار من التفرق لم يضر من قاربه حتي اذا احتقن ومنع من التفرق احرق من يدخله من شدة الحر والبتم جبال يقال لها البتم الاول والبتم الاوسط والبتم الداخل ومياه بخاري وسمرقند وجميع الصغد م-------ن البتم الاوسط --------------------------------------يجري هذ---ا الماء الي برغر ثم الي منجيكث ثم الي سمرق----------------------------------------------------ند ونهر الصغانيان	524.5	343	430	300	300	-4717241467581539050	-5137765816812546776	273	628	55.095542907714844	49	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
1141	768	215	142	1596	1228	300	229	true	false	-7557224393457781396	-1987561211053828885	Shamela0011780-ara1.mARkdown.ms343	Shamela0023735-ara1.mARkdown.ms1830	1596	1611	339	واما الشاش وايلاق فم----------------------------قدار عرضهما---- مسيرة يومين في ثل-ثة ايام وليس بخراسان وما وراء النهر اقليم علي مقدارها في المساحة اكثر منابر وقري عامرة وسعة وبسطة في العمارة الي قوة شوكة منهم وحد لها ينتهي الي وادي الشاش الذي يقع في بحيرة خوارزم وحد لها باب الحديد ببرية بينها وبين اسبيجاب يعرف بالقلاص وهي مراع وحد لها------------------------------------- جبال منسوبة الي عمل الشاش غير ان العمارة المتصلة الي الجبل وباق-يه مفترق العمارة وحد لها الي وينكرد قرية للنصاري والشاش في ارض سهلة وليس في هذه العمارة	فاما الشاش وايلاق فمتصلتا العمل لا فرق بينهما ومقدار عرضة الشاش مسيرة يومين في ثلاثة و-----ليس بخراسان وما وراء النهر اقليم علي مقداره من- المساحة اكثر منابر منها ولا اوفر قري وعمارة فحد من-------------------------ها ينتهي الي وادي الشاش الذي يقع في بحيرة خوارزم وحد الي باب الحديد ببرية بينها وبين اسفيجاب تعرف ب--قلاص وهي مراع وحد اخر الي تنكرة تعرف بقرية النصاري وحد الي جبال منسوبة الي عمل الشاش الا ان العمارة المتصلة الي الجبل وما فيه مفترش العمارة-------------------------------- والشاش في ارض سهلة -ليس في هذه العمارة	587.5	343	1830	300	300	-4717241467581539050	-6085518336238832144	271	526	64.44866943359375	50	Shamela0011780-ara1.mARkdown	Shamela0023735-ara1.mARkdown
